energy (meV)	absorption coefficient
121.45953753233353	0.0003340096610441781
121.22044392522636	0.0003258123759133765
120.9813503181192	0.0003179492030890141
120.74225671101205	0.0003089381595421637
120.50316310390488	0.0002988485515046615
120.26406949679772	0.0002894313504390135
120.02497712953254	0.0002811302234544801
119.7858835224254	0.00027221151967813306
119.54678991531821	0.0002619433318620285
119.30769630821106	0.0002507932608893055
119.06860270110391	0.00023877739813092276
118.82950909399675	0.00022619894348606206
118.59041548688958	0.0002133393250771008
118.35132187978242	0.00020012686987531782
118.11222827267527	0.00018723627928580704
117.8731346655681	0.00017523252207249978
117.63404105846094	0.00016345660978683602
117.39494745135379	0.00015143433138682072
117.15585384424662	0.0001394273072863017
116.91676023713946	0.00012736714226177273
116.6776666300323	0.0001154296336411584
116.43857302292515	0.00010463764476146328
116.19947941581798	9.54067982069001e-05
115.96038580871083	8.639457425676459e-05
115.72129220160367	7.65569143117346e-05
115.4821985944965	6.707173213196026e-05
115.24310498738934	5.905984783992388e-05
115.0040113802822	5.2148362869369795e-05
114.76491777317501	4.5785092383675494e-05
114.52582416606786	3.967418404772009e-05
114.28673055896071	3.335705894610634e-05
114.04763695185355	2.6307768170130814e-05
113.80854334474638	1.8522850399408105e-05
113.56944973763922	1.0864849976812656e-05
113.33035613053207	4.801615168918626e-06
113.0912625234249	3.340971652588839e-07
112.85216891631774	-4.4106730251350304e-06
112.61307530921059	-9.70546461933546e-06
112.37398170210342	-1.4491268950938879e-05
112.13488809499626	-1.9826443151405904e-05
111.8957944878891	-2.7577218978527013e-05
111.65670088078195	-3.7007224432801736e-05
111.41760727367478	-4.5495271966121624e-05
111.17851366656762	-5.185021735475538e-05
110.93942005946047	-5.7023247784867134e-05
110.7003264523533	-6.224519676392815e-05
110.46123284524614	-6.860198759418704e-05
110.222139238139	-7.609336626430945e-05
109.98304563103181	-8.275848640168359e-05
109.74395202392466	-8.833776717854884e-05
109.50485965665949	-9.417566162103868e-05
109.26576604955231	-9.936795533060617e-05
109.02667244244516	-0.00010209020817256995
108.78757883533801	-0.00010279257093410148
108.54848522823085	-0.00010473274653269361
108.30939162112368	-0.00010899967107889283
108.07029801401653	-0.00011204384214922327
107.83120440690936	-0.00011229187405381103
107.5921107998022	-0.00011234292654140049
107.35301719269505	-0.0001136594458582667
107.11392358558788	-0.00011450112012552967
106.87482997848072	-0.00011315830674814865
106.63573637137355	-0.00011073414690549996
106.3966427642664	-0.00010929747734448124
106.15754915715925	-0.00010925131772873052
105.91845555005207	-0.00010963542690888944
105.67936194294492	-0.00010827729226443334
105.44026833583777	-0.0001042119958223191
